5.828313944709050398e-01,8.464233565020460315e-01,4.219573061522128299e-01,-2.591875328810595569e+00,-5.046424839057931377e-01,2.910610653419157950e-02
5.828313944709050398e-01,8.464233565020460315e-01,4.219573061522128299e-01,-2.291875328810595747e+00,-5.046424839057931377e-01,2.910610653419157950e-02
5.828313944709050398e-01,8.464233565020460315e-01,4.219573061522128299e-01,-1.991875328810595702e+00,-5.046424839057931377e-01,2.910610653419157950e-02
5.828313944709050398e-01,8.464233565020460315e-01,4.219573061522128299e-01,-2.291875328810595747e+00,-5.046424839057931377e-01,2.910610653419157950e-02
-2.003474232150619927e-01,7.472514071832006000e-01,2.695829155877335626e-01,-2.122201237639454785e+00,2.116289473167925761e-01,-1.667482030695044415e-02
-2.003474232150619927e-01,7.472514071832006000e-01,2.695829155877335626e-01,-1.822201237639454741e+00,2.116289473167925761e-01,-1.667482030695044415e-02
-2.003474232150619927e-01,7.472514071832006000e-01,2.695829155877335626e-01,-1.822201237639454741e+00,2.116289473167925761e-01,-1.667482030695044415e-02
-2.360414505707780219e-01,1.301440081986943387e+00,5.301598064796060328e-01,2.382675824046896818e+00,5.071931700886691541e-01,9.439407405933923634e-02
-2.360414505707780219e-01,1.301440081986943387e+00,5.301598064796060328e-01,2.682675824046896640e+00,5.071931700886691541e-01,9.439407405933923634e-02
-2.360414505707780219e-01,1.301440081986943387e+00,5.301598064796060328e-01,2.982675824046896462e+00,5.071931700886691541e-01,9.439407405933923634e-02
-2.360414505707780219e-01,1.301440081986943387e+00,5.301598064796060328e-01,2.682675824046896640e+00,5.071931700886691541e-01,9.439407405933923634e-02
3.825993514114817140e-01,7.762737391085308136e-01,5.226550351899077462e-01,-3.253692585033703732e+00,2.393856606935291023e-02,8.940588359134767071e-02
3.825993514114817140e-01,7.762737391085308136e-01,5.226550351899077462e-01,-2.953692585033703910e+00,2.393856606935291023e-02,8.940588359134767071e-02
3.825993514114817140e-01,7.762737391085308136e-01,5.226550351899077462e-01,-2.653692585033704088e+00,2.393856606935291023e-02,8.940588359134767071e-02
3.825993514114817140e-01,7.762737391085308136e-01,5.226550351899077462e-01,-2.953692585033703910e+00,2.393856606935291023e-02,8.940588359134767071e-02
7.411943868505183053e-02,9.153867000656583652e-01,2.597253954792096420e-01,2.118791016388348325e+00,1.264999317876931872e+00,3.104660045606051633e-02
7.411943868505183053e-02,9.153867000656583652e-01,2.597253954792096420e-01,2.418791016388348147e+00,1.264999317876931872e+00,3.104660045606051633e-02
7.411943868505183053e-02,9.153867000656583652e-01,2.597253954792096420e-01,2.418791016388348147e+00,1.264999317876931872e+00,3.104660045606051633e-02
-3.071164064660971693e-01,7.536770257011065066e-01,4.316857350173556873e-01,-3.137352364037325980e+00,5.612664214374026850e-01,6.929614792118972411e-02
-3.071164064660971693e-01,7.536770257011065066e-01,4.316857350173556873e-01,-2.837352364037326158e+00,5.612664214374026850e-01,6.929614792118972411e-02
8.592061188887208101e-02,1.348975504950958415e+00,5.808334426953367657e-01,2.638128717179397675e+00,-9.051777360801664674e-02,1.071102780330298321e-01
8.592061188887208101e-02,1.348975504950958415e+00,5.808334426953367657e-01,2.938128717179397498e+00,-9.051777360801664674e-02,1.071102780330298321e-01
8.592061188887208101e-02,1.348975504950958415e+00,5.808334426953367657e-01,2.638128717179397675e+00,-9.051777360801664674e-02,1.071102780330298321e-01
4.261950523839705407e-01,1.000029827698649898e+00,5.274848491186171495e-01,2.817193544139854122e+00,-8.539636573005568443e-02,9.980849204737175795e-02
4.261950523839705407e-01,1.000029827698649898e+00,5.274848491186171495e-01,3.117193544139853945e+00,-8.539636573005568443e-02,9.980849204737175795e-02
4.261950523839705407e-01,1.000029827698649898e+00,5.274848491186171495e-01,3.417193544139853767e+00,-8.539636573005568443e-02,9.980849204737175795e-02
4.261950523839705407e-01,1.000029827698649898e+00,5.274848491186171495e-01,3.117193544139853945e+00,-8.539636573005568443e-02,9.980849204737175795e-02
4.742111910146996900e-02,7.229606217344173302e-01,4.891140428456703937e-01,-3.077647374920074785e+00,-1.071061717960408999e-01,7.700650657142585342e-02
4.742111910146996900e-02,7.229606217344173302e-01,4.891140428456703937e-01,-2.777647374920074963e+00,-1.071061717960408999e-01,7.700650657142585342e-02
4.742111910146996900e-02,7.229606217344173302e-01,4.891140428456703937e-01,-2.477647374920075141e+00,-1.071061717960408999e-01,7.700650657142585342e-02
4.742111910146996900e-02,7.229606217344173302e-01,4.891140428456703937e-01,-2.777647374920074963e+00,-1.071061717960408999e-01,7.700650657142585342e-02
6.261630603378957050e-01,1.236433696594988918e+00,4.962836807404822914e-01,2.714714449589836764e+00,-6.483895639450578674e-01,8.282049014170303480e-02
6.261630603378957050e-01,1.236433696594988918e+00,4.962836807404822914e-01,3.014714449589836587e+00,-6.483895639450578674e-01,8.282049014170303480e-02
6.261630603378957050e-01,1.236433696594988918e+00,4.962836807404822914e-01,3.314714449589836409e+00,-6.483895639450578674e-01,8.282049014170303480e-02
6.261630603378957050e-01,1.236433696594988918e+00,4.962836807404822914e-01,3.014714449589836587e+00,-6.483895639450578674e-01,8.282049014170303480e-02
-3.126497419651854681e-01,7.989093629785488648e-01,2.779642155713346052e-01,-2.198121050674505472e+00,5.939129520703277931e-01,-7.363403176918909346e-03
-3.126497419651854681e-01,7.989093629785488648e-01,2.779642155713346052e-01,-1.898121050674505428e+00,5.939129520703277931e-01,-7.363403176918909346e-03
